time,q1,q2,dq1,dq2,tau1,tau2,dt,q1_ref,q2_ref,dq1_ref,dq2_ref,ddq1_ref,ddq2_ref,frequency_hz,frequency_index,cycle_index,valid_for_fit
0.019,0.163228,-0.488189,-1.062271,1.619047,-2.827035,1.597811,0.002,0.011309,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.043,0.092472,-0.435553,-3.406593,2.43956,-0.881899,0.22006,0.002,0.026063,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.071,-0.003979,-0.388095,-3.362637,1.076923,1.180596,-0.840774,0.009503,0.038603,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.091,-0.059778,-0.359044,-2.380953,1.120878,2.627268,-1.681739,0.002004,0.055804,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.114,-0.077228,-0.357894,-0.036631,-0.402931,2.977428,-1.457708,0.002,0.070451,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.134,-0.042041,-0.381575,2.190475,-1.413919,2.310882,-0.536364,0.002,0.082868,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.156,0.034563,-0.416761,3.89011,-1.589743,0.898414,0.480895,0.002,0.096775,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.177,0.119221,-0.441018,4.300365,-1.882784,-0.510892,1.266603,0.001997,0.109077,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.2,0.206275,-0.462686,3.186813,-0.652014,-1.864403,1.647683,0.002,0.123432,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.224,0.257185,-0.454728,1.487179,0.681318,-2.430468,1.159675,0.002,0.137684,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.244,0.256994,-0.430759,-0.432234,1.282051,-2.008793,0.354331,0.002,0.14972,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.264,0.226889,-0.405736,-1.824175,1.194139,-1.043733,-0.338863,0.002,0.161662,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.284,0.181444,-0.3996,-2.380953,0.197802,0.149384,-0.532536,0.002,0.173501,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.304,0.141464,-0.388958,-1.882784,0.358974,1.135059,-0.660029,0.002,0.18523,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.331,0.113276,-0.396724,-0.358974,-0.490843,2.070057,-0.321597,0.002,0.201166,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.351,0.12296,-0.411584,0.842491,-0.739927,1.720369,0.181753,0.002,0.212605,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.379,0.176842,-0.425774,2.322346,-1.047619,0.841721,0.693742,0.002,0.228114,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.399,0.231587,-0.437087,2.805862,-0.476191,-0.045999,0.898839,0.002001,0.239223,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.426,0.300713,-0.436224,2.380951,0.271063,-1.100397,0.700437,0.002,0.25425,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.454,0.338104,-0.4205,0.798534,0.666666,-1.531813,0.179769,0.0095,0.264989,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.474,0.335132,-0.409763,-0.315018,0.534798,-1.008154,-0.112576,0.002,0.279481,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.501,0.310876,-0.408899,-1.062271,-0.153847,-0.25008,-0.01378,0.001993,0.293642,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.521,0.2894,-0.409187,-0.97436,-0.036631,0.422568,-0.024387,0.002,0.303716,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.545,0.275018,-0.410721,-0.490843,-0.153847,0.893012,0.069584,0.002,0.315311,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.565,0.275977,-0.416474,0.212454,-0.446886,0.989137,0.327967,0.002007,0.324963,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.592,0.299371,-0.427308,1.076923,-0.32967,0.697076,0.586341,0.002,0.337898,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.615,0.328613,-0.428075,1.413919,0.036631,0.292723,0.523069,0.002,0.348182,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.635,0.356608,-0.423856,1.384615,0.241758,-0.08056,0.358148,0.002,0.35709,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.658,0.382015,-0.418103,1.062271,0.197802,-0.367311,0.195159,0.002,0.367268,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.678,0.396492,-0.414652,0.608059,0.124542,-0.422687,0.11081,0.002,0.375678,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.702,0.400519,-0.41331,0.007326,-0.007326,-0.260322,0.099295,0.002,0.385257,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.722,0.39678,-0.414748,-0.227106,-0.124542,-0.009865,0.171192,0.002,0.393144,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.742,0.394766,-0.417624,-0.065933,-0.168499,0.157977,0.24792,0.002,0.400784,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.762,0.396396,-0.420404,0.021978,-0.10989,0.271825,0.331302,0.002,0.40817,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.782,0.399464,-0.42098,0.168499,-0.007326,0.332559,0.319808,0.002,0.415298,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.809,0.406176,-0.419062,0.241758,0.080585,0.37436,0.252702,0.002,0.42467,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.837,0.4149,-0.417816,0.32967,0.007326,0.295745,0.23246,0.0095,0.431169,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.857,0.422666,-0.418103,0.402931,-0.036631,0.331485,0.252688,0.002,0.439658,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.884,0.434938,-0.418966,0.446886,-0.051283,0.233825,0.268989,0.002,0.447623,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.904,0.443087,-0.419158,0.402931,-0.007326,0.192956,0.284332,0.002,0.45308,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.927,0.450278,-0.41887,0.300365,0.007326,0.173037,0.256529,0.002,0.458877,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.947,0.454592,-0.418775,0.183149,-0.007326,0.187002,0.272823,0.002,0.463723,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.97,0.45766,-0.418775,0.080585,-0.007326,0.244666,0.263239,0.002,0.469041,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
0.998,0.459482,-0.41887,0.065933,-0.007326,0.320258,0.266114,0.002,0.474746,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.018,0.461112,-0.41887,0.095238,-0.007326,0.357216,0.266114,0.002,0.478539,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.045,0.464851,-0.41887,0.153847,-0.007326,0.369979,0.266114,0.002,0.48326,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.065,0.468878,-0.41887,0.227106,0.007326,0.339761,0.266114,0.002,0.486331,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.088,0.474535,-0.41887,0.256411,-0.007326,0.277075,0.266114,0.002,0.489419,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.115,0.480383,-0.41887,0.183149,-0.021978,0.279097,0.266114,0.002,0.492662,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.135,0.484026,-0.41887,0.168499,-0.007326,0.207371,0.25653,0.002,0.494651,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.159,0.486615,-0.41887,0.080585,-0.007326,0.202101,0.266114,0.002,0.496589,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.178,0.48719,-0.41887,0.021978,-0.007326,0.219987,0.266114,0.002,0.497898,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.202,0.487094,-0.41887,-0.007326,-0.007326,0.242763,0.266114,0.002,0.499033,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.222,0.48719,-0.41887,-0.007326,-0.007326,0.251737,0.266114,0.002,0.499656,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.242,0.48719,-0.41887,-0.007326,-0.007326,0.26112,0.266114,0.002,0.499964,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.262,0.48719,-0.41887,-0.007326,-0.007326,0.25458,0.266114,0.002,0.499957,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.282,0.48719,-0.418775,0.007326,0.007326,0.246528,0.253654,0.002,0.499633,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.31,0.48719,-0.41887,-0.021978,-0.007326,0.225153,0.266114,0.002,0.498673,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.33,0.487094,-0.41887,-0.007326,0.007326,0.204065,0.266114,0.002,0.4976,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.357,0.487094,-0.41887,0.007326,-0.021978,0.162136,0.266114,0.002,0.495612,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.385,0.486902,-0.41887,-0.007326,-0.007326,0.112233,0.266114,0.002,0.493033,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.404,0.486711,-0.41887,-0.021978,-0.007326,0.074387,0.266114,0.002,0.490787,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.427,0.486519,-0.41887,-0.021978,-0.007326,0.015204,0.266114,0.002007,0.487958,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.446,0.486135,-0.41887,-0.021978,-0.021978,-0.036609,0.266114,0.002,0.485063,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.47,0.485273,-0.41887,-0.036631,0.007326,-0.087421,0.266114,0.002,0.48127,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.493,0.481534,-0.41887,-0.197802,-0.021978,-0.140693,0.266114,0.002,0.477058,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.513,0.480479,-0.41887,-0.10989,0.007326,-0.152554,0.266114,0.002,0.473144,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.533,0.479328,-0.41887,-0.065933,0.007326,-0.224851,0.25653,0.002,0.468932,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.553,0.478178,-0.41887,-0.065933,-0.007326,-0.293486,0.266114,0.002,0.464424,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.573,0.476356,-0.41887,-0.10989,-0.021978,-0.349827,0.266114,0.001996,0.459622,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.601,0.470795,-0.418775,-0.256411,-0.007326,-0.306566,0.261221,0.0095,0.454531,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.621,0.463509,-0.41887,-0.373627,-0.007326,-0.313859,0.266114,0.002,0.447062,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.649,0.451716,-0.41887,-0.461538,-0.021978,-0.206637,0.275661,0.002008,0.439058,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.668,0.442512,-0.418775,-0.490843,0.007326,-0.175519,0.253654,0.002,0.432908,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.696,0.431679,-0.41887,-0.402931,0.007326,-0.153126,0.266114,0.002,0.424006,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.716,0.424392,-0.41887,-0.32967,-0.007326,-0.15417,0.275698,0.002,0.417213,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.743,0.417201,-0.418966,-0.241758,-0.021978,-0.207553,0.278573,0.002,0.407443,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.771,0.410778,-0.41887,-0.212454,-0.021978,-0.285875,0.266114,0.002,0.397187,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.791,0.405984,-0.41887,-0.241758,-0.007326,-0.34647,0.266114,0.002,0.389429,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.818,0.396492,-0.41887,-0.417582,-0.007326,-0.360491,0.266114,0.002,0.378361,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.838,0.387288,-0.41887,-0.490843,-0.007326,-0.334632,0.266114,0.002,0.370027,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.862,0.374537,-0.41887,-0.593407,0.007326,-0.273244,0.266114,0.002,0.359937,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.884,0.361498,-0.41887,-0.608059,-0.007326,-0.273489,0.266114,0.002,0.349982,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.904,0.34913,-0.41887,-0.608059,-0.007326,-0.157829,0.266114,0.002,0.340898,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.928,0.337049,-0.41887,-0.534798,-0.007326,-0.131638,0.266114,0.002,0.329949,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.948,0.327558,-0.41887,-0.432234,-0.007326,-0.14812,0.266114,0.002,0.320404,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.972,0.319409,-0.41887,-0.358974,-0.007326,-0.230114,0.266114,0.002005,0.30893,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
1.991,0.312122,-0.41887,-0.358974,-0.007326,-0.275352,0.266114,0.002,0.298953,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.011,0.304836,-0.41887,-0.402931,0.007326,-0.329076,0.266114,0.002,0.288787,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.031,0.29659,-0.418775,-0.417582,-0.007326,-0.381613,0.263239,0.002,0.278438,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.051,0.285852,-0.41887,-0.534798,-0.007326,-0.359037,0.266114,0.002,0.267914,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.079,0.268115,-0.41887,-0.681318,-0.007326,-0.276391,0.266114,0.002,0.253168,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.099,0.254501,-0.418775,-0.695971,0.007326,-0.218408,0.253654,0.002,0.242252,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.126,0.235326,-0.41887,-0.681318,-0.007326,-0.169823,0.266114,0.002,0.226996,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.154,0.217397,-0.41887,-0.608059,-0.007326,-0.079631,0.266114,0.002,0.211468,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.174,0.206659,-0.41887,-0.505495,-0.007326,-0.13772,0.256529,0.002,0.200015,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.197,0.196401,-0.41887,-0.490843,-0.007326,-0.198735,0.266114,0.002,0.186979,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.217,0.188251,-0.41887,-0.417582,-0.007326,-0.280149,0.266114,0.002,0.175267,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.244,0.175979,-0.41887,-0.461538,-0.007326,-0.356324,0.266114,0.002,0.158983,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.272,0.160447,-0.418775,-0.593407,-0.007326,-0.586796,0.253654,0.002,0.142509,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.292,0.147216,-0.41887,-0.695971,-0.007326,-0.329436,0.266114,0.002,0.13042,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.314,0.131397,-0.41887,-0.783882,-0.007326,-0.281346,0.266114,0.002,0.117028,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.334,0.116057,-0.418775,-0.798534,-0.007326,-0.205695,0.253635,0.001996,0.104772,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.357,0.098032,-0.41887,-0.75458,-0.007326,-0.144676,0.266114,0.002,0.090293,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.381,0.081734,-0.41887,-0.681318,-0.007326,-0.027636,0.266114,0.0055,0.077906,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.401,0.069941,-0.41887,-0.578754,0.007326,-0.137813,0.266114,0.002,0.063289,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.421,0.059491,-0.41887,-0.490843,-0.007326,-0.193072,0.266114,0.002,0.050805,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.441,0.050095,-0.41887,-0.446886,-0.007326,-0.265192,0.266114,0.002,0.038289,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.461,0.040603,-0.41887,-0.476191,-0.007326,-0.311896,0.266114,0.002,0.025748,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.481,0.030728,-0.41887,-0.534798,-0.007326,-0.370387,0.266114,0.002,0.013192,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.508,0.01395,-0.418966,-0.652014,0.007326,-0.346838,0.278573,0.002,-0.004085,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.536,-0.006184,-0.41887,-0.76923,-0.007326,-0.294338,0.266114,0.002,-0.021358,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.556,-0.022483,-0.41887,-0.813187,-0.007326,-0.204853,0.266114,0.002,-0.033905,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.583,-0.044438,-0.41887,-0.827839,-0.007326,-0.124248,0.266114,0.002,-0.05112,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.603,-0.058724,-0.41887,-0.710623,-0.007326,-0.097595,0.266114,0.002,-0.063603,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.631,-0.075885,-0.41887,-0.564102,-0.007326,-0.115171,0.266114,0.002,-0.0807,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.653,-0.086527,-0.418775,-0.461538,-0.021978,-0.235981,0.253654,0.002,-0.09431,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.673,-0.094965,-0.41887,-0.417582,-0.007326,-0.265731,0.266114,0.002,-0.106619,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.696,-0.104936,-0.41887,-0.432234,-0.007326,-0.353443,0.266114,0.002,-0.120997,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.716,-0.11481,-0.41887,-0.505495,-0.007326,-0.389034,0.266114,0.002,-0.13315,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.74,-0.129479,-0.41887,-0.666666,0.007326,-0.349829,0.266114,0.002,-0.147323,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.76,-0.143381,-0.41887,-0.725275,-0.007326,-0.305704,0.266114,0.002,-0.159283,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.78,-0.158913,-0.41887,-0.813187,-0.007326,-0.217388,0.275698,0.002,-0.171143,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.807,-0.180581,-0.41887,-0.783882,-0.007326,-0.11544,0.266114,0.002,-0.187273,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.827,-0.195346,-0.41887,-0.725275,-0.007326,-0.056176,0.266114,0.002,-0.198865,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.847,-0.207618,-0.41887,-0.622711,-0.007326,-0.044185,0.266114,0.002,-0.210331,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.867,-0.217589,-0.41887,-0.490843,-0.007326,-0.094705,0.266114,0.002,-0.221664,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.895,-0.228519,-0.41887,-0.358974,-0.021978,-0.182179,0.266114,0.002,-0.237017,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.922,-0.237818,-0.418775,-0.315018,-0.007326,-0.306091,0.253654,0.002,-0.252086,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.942,-0.24616,-0.41887,-0.446886,-0.021978,-0.339521,0.266114,0.002,-0.262858,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.966,-0.257665,-0.418966,-0.505495,-0.021978,-0.362101,0.278574,0.002,-0.275302,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
2.986,-0.269457,-0.41887,-0.652014,0.007326,-0.309427,0.275699,0.002,-0.285704,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.013,-0.288153,-0.41887,-0.710623,-0.007326,-0.21439,0.266114,0.002,-0.29971,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.041,-0.307616,-0.41887,-0.710623,-0.007326,-0.286221,0.266114,0.002,-0.31336,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.061,-0.319792,-0.41887,-0.578754,-0.021978,-0.065276,0.266114,0.002,-0.323052,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.088,-0.333694,-0.41887,-0.461538,-0.007326,-0.045658,0.266114,0.002,-0.336044,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.108,-0.340981,-0.41887,-0.388279,-0.007326,-0.10197,0.266114,0.002,-0.345242,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.131,-0.346541,-0.418966,-0.212454,-0.007326,-0.200829,0.278573,0.002,-0.355329,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.154,-0.352582,-0.41887,-0.285715,-0.007326,-0.213812,0.266114,0.005504,-0.364057,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.174,-0.357375,-0.41887,-0.285715,-0.021978,-0.336253,0.266114,0.002,-0.374017,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.198,-0.365908,-0.418966,-0.373627,-0.007326,-0.366471,0.278573,0.002,-0.383652,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.218,-0.375304,-0.418775,-0.490843,-0.007326,-0.321685,0.253654,0.002,-0.391589,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.238,-0.385658,-0.41887,-0.505495,-0.007326,-0.267135,0.266114,0.002,-0.399278,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.258,-0.397067,-0.41887,-0.593407,-0.007326,-0.17685,0.266114,0.002,-0.406715,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.278,-0.407901,-0.41887,-0.534798,-0.007326,-0.097685,0.266114,0.002,-0.413896,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.305,-0.420461,-0.41887,-0.402931,0.007326,-0.052744,0.266114,0.002,-0.423341,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.325,-0.426885,-0.41887,-0.315018,-0.007326,-0.063555,0.266114,0.002,-0.429893,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.353,-0.431583,-0.41887,-0.139194,-0.007326,-0.158185,0.266114,0.002,-0.438458,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.373,-0.433596,-0.41887,-0.080585,0.007326,-0.234555,0.266114,0.002,-0.444359,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.4,-0.435801,-0.41887,-0.095238,0.007326,-0.341603,0.256529,0.002,-0.452014,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.428,-0.440211,-0.41887,-0.212454,0.007326,-0.474194,0.266114,0.002,-0.459129,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.448,-0.445964,-0.41887,-0.344322,-0.007326,-0.345054,0.266114,0.002,-0.463959,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.47,-0.454592,-0.41887,-0.417582,0.007326,-0.275166,0.266114,0.002,-0.468934,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.49,-0.463892,-0.41887,-0.490843,-0.021978,-0.147942,0.266114,0.002,-0.473146,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.513,-0.473863,-0.41887,-0.373627,-0.007326,-0.057271,0.266114,0.002,-0.477713,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.537,-0.480767,-0.41887,-0.197802,-0.007326,-0.00064,0.266114,0.0055,-0.481272,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.557,-0.483068,-0.41887,-0.10989,-0.021978,-0.050468,0.266114,0.002,-0.485065,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.577,-0.483068,-0.41887,0.007326,-0.007326,-0.111626,0.266114,0.002,-0.48796,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.597,-0.483259,-0.41887,-0.007326,-0.007326,-0.15798,0.266114,0.002,-0.490546,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.617,-0.483451,-0.41887,-0.021978,-0.007326,-0.193336,0.266114,0.002,-0.492823,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.637,-0.484314,-0.41887,-0.065933,-0.021978,-0.218627,0.275698,0.002,-0.494789,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.664,-0.485944,-0.41887,-0.065933,-0.007326,-0.222926,0.266114,0.002,-0.496981,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.692,-0.487669,-0.41887,-0.051283,0.007326,-0.218228,0.266114,0.002,-0.49858,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.712,-0.488916,-0.41887,-0.080585,-0.021978,-0.202698,0.275698,0.002,-0.499369,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.739,-0.490066,-0.41887,-0.051283,-0.007326,-0.188924,0.266114,0.002,-0.499938,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.759,-0.490354,-0.41887,-0.007326,-0.007326,-0.187155,0.266114,0.002,-0.499978,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.787,-0.490258,-0.41887,-0.007326,-0.007326,-0.187284,0.266114,0.002,-0.499516,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.814,-0.490354,-0.41887,-0.007326,-0.021978,-0.135633,0.266114,0.002,-0.498458,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.834,-0.490354,-0.41887,-0.007326,-0.007326,-0.123201,0.266114,0.002001,-0.497315,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.858,-0.490162,-0.41887,-0.007326,-0.007326,-0.099884,0.266114,0.002,-0.49557,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.878,-0.490066,-0.418966,-0.007326,-0.021978,-0.063728,0.278574,0.002,-0.493744,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.9,-0.489875,-0.41887,-0.007326,-0.021978,-0.012492,0.266114,0.002,-0.491318,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.923,-0.489587,-0.418966,-0.007326,-0.021978,0.01882,0.273249,0.0045,-0.488831,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.943,-0.489012,-0.41887,0.051283,-0.021978,0.081797,0.266114,0.002,-0.485665,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.966,-0.487286,-0.41887,0.036631,-0.007326,0.11872,0.266114,0.002,-0.481943,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
3.986,-0.485848,-0.41887,0.065933,-0.021978,0.156598,0.275698,0.002,-0.478445,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
4.014,-0.482109,-0.41887,0.153847,-0.007326,0.185209,0.266114,0.002,-0.473142,-0.41,0.0,0.0,0.0,0.0,0.2,0,0,0
