time,q1,q2,dq1,dq2,tau1,tau2,dt,q1_ref,q2_ref,dq1_ref,dq2_ref,ddq1_ref,ddq2_ref,frequency_hz,frequency_index,cycle_index,valid_for_fit
0.023,0.073968,-0.04908,-0.695971,2.21978,-1.313815,3.894184,0.002,0.002436,0.094446,0.0,0.0,0.0,0.0,0.0,0,0,0
0.043,0.044055,0.030593,-1.575092,4.285713,-0.617192,0.61893,0.002005,0.004728,0.084965,0.0,0.0,0.0,0.0,0.0,0,0,0
0.071,-0.002061,0.134234,-1.736263,2.35165,0.375543,-1.99342,0.002,0.007966,0.075383,0.0,0.0,0.0,0.0,0.0,0,0,0
0.091,-0.031687,0.19847,-1.575092,2.483517,1.003391,-4.22419,0.002,0.010426,0.071175,0.0,0.0,0.0,0.0,0.0,0,0,0
0.113,-0.053642,0.208058,-0.666666,-0.54945,1.401174,-3.920401,0.002,0.01335,0.069385,0.0,0.0,0.0,0.0,0.0,0,0,0
0.136,-0.049615,0.151779,0.534798,-3.069597,1.298106,-1.794302,0.002,0.016649,0.070911,0.0,0.0,0.0,0.0,0.0,0,0,0
0.157,-0.026989,0.079585,1.326008,-3.699635,0.815894,0.615112,0.002,0.019718,0.074912,0.0,0.0,0.0,0.0,0.0,0,0,0
0.18,0.01558,0.02206,1.868132,-2.527473,-0.001445,2.181447,0.002,0.023718,0.082647,0.0,0.0,0.0,0.0,0.0,0,0,0
0.2,0.049903,-0.003827,1.545788,-0.739927,-0.59024,3.026307,0.002,0.027537,0.09162,0.0,0.0,0.0,0.0,0.0,0,0,0
0.22,0.081254,0.012089,1.384615,1.267399,-1.090957,2.521195,0.002,0.031813,0.102548,0.0,0.0,0.0,0.0,0.0,0,0,0
0.24,0.095156,0.063478,0.461538,2.849815,-1.174192,1.092459,0.002,0.036619,0.115149,0.0,0.0,0.0,0.0,0.0,0,0,0
0.26,0.09228,0.131166,-0.373627,3.362637,-0.923834,-0.572544,0.002,0.042027,0.129094,0.0,0.0,0.0,0.0,0.0,0,0,0
0.288,0.068119,0.20173,-1.062271,2.615383,-0.207885,-1.764512,0.002006,0.050567,0.149791,0.0,0.0,0.0,0.0,0.0,0,0,0
0.307,0.045013,0.241614,-1.106228,1.663004,0.385901,-2.410406,0.002,0.057655,0.165427,0.0,0.0,0.0,0.0,0.0,0,0,0
0.335,0.022675,0.249284,-0.652014,-0.285715,1.044446,-1.597507,0.002,0.068688,0.186896,0.0,0.0,0.0,0.0,0.0,0,0,0
0.355,0.020757,0.23404,0.065933,-0.930403,1.156268,-0.643018,0.002,0.077672,0.201946,0.0,0.0,0.0,0.0,0.0,0,0,0
0.383,0.045493,0.215057,1.208792,-0.300365,0.834615,0.300514,0.002,0.091328,0.221067,0.0,0.0,0.0,0.0,0.0,0,0,0
0.405,0.08183,0.215728,1.736263,-0.227106,0.313121,0.674584,0.001997,0.103566,0.23477,0.0,0.0,0.0,0.0,0.0,0,0,0
0.425,0.117783,0.221193,1.838827,0.373627,-0.175435,0.717045,0.002002,0.115159,0.245086,0.0,0.0,0.0,0.0,0.0,0,0,0
0.449,0.155078,0.241039,1.648352,0.97436,-0.611974,0.240721,0.002,0.12951,0.2546,0.0,0.0,0.0,0.0,0.0,0,0,0
0.469,0.178664,0.262707,1.032967,1.076923,-0.756225,-0.224771,0.002,0.142197,0.260237,0.0,0.0,0.0,0.0,0.0,0,0,0
0.496,0.190264,0.280923,0.095238,1.282051,-0.543614,-0.798206,0.002,0.160057,0.264024,0.0,0.0,0.0,0.0,0.0,0,0,0
0.524,0.182115,0.30144,-0.373627,0.652014,0.259117,-1.314731,0.002,0.177977,0.263067,0.0,0.0,0.0,0.0,0.0,0,0,0
0.544,0.177609,0.303741,-0.051283,-0.036631,0.321322,-1.353139,0.002,0.19076,0.259402,0.0,0.0,0.0,0.0,0.0,0,0,0
0.566,0.173582,0.291949,-0.036631,-0.710623,0.670899,-1.12542,0.002,0.204605,0.252406,0.0,0.0,0.0,0.0,0.0,0,0,0
0.586,0.179622,0.27239,0.402931,-1.032967,0.735258,-0.755069,0.002,0.21621,0.243792,0.0,0.0,0.0,0.0,0.0,0,0,0
0.614,0.20129,0.240943,0.915751,-1.150183,0.54226,-0.304271,0.002,0.230721,0.22865,0.0,0.0,0.0,0.0,0.0,0,0,0
0.637,0.229286,0.216111,1.208792,-0.97436,0.095706,0.110562,0.0055,0.239989,0.21557,0.0,0.0,0.0,0.0,0.0,0,0,0
0.657,0.252679,0.200867,1.164835,-0.725275,-0.147251,-0.127043,0.002,0.249273,0.198411,0.0,0.0,0.0,0.0,0.0,0,0,0
0.681,0.274731,0.188403,0.989012,-0.432234,-0.410564,-0.37976,0.002,0.256659,0.179801,0.0,0.0,0.0,0.0,0.0,0,0,0
0.701,0.28777,0.179391,0.520147,-0.432234,-0.550862,-0.593948,0.002,0.26137,0.163221,0.0,0.0,0.0,0.0,0.0,0,0,0
0.721,0.290454,0.168845,-0.007326,-0.564102,-0.494088,-0.740732,0.002,0.264621,0.146311,0.0,0.0,0.0,0.0,0.0,0,0,0
0.741,0.284222,0.154368,-0.388279,-0.798534,-0.306321,-0.7765,0.002,0.266447,0.129396,0.0,0.0,0.0,0.0,0.0,0,0,0
0.761,0.274251,0.135288,-0.520147,-1.003662,-0.084276,-0.671592,0.002,0.266939,0.112789,0.0,0.0,0.0,0.0,0.0,0,0,0
0.788,0.261404,0.102978,-0.417582,-1.252747,0.102246,-0.300311,0.002,0.265706,0.090982,0.0,0.0,0.0,0.0,0.0,0,0,0
0.808,0.256706,0.078914,-0.373627,-1.164835,0.180608,-0.021451,0.002,0.263689,0.076208,0.0,0.0,0.0,0.0,0.0,0,0,0
0.836,0.254021,0.056383,-0.007326,-0.608059,0.097706,-0.004323,0.002,0.259899,0.057815,0.0,0.0,0.0,0.0,0.0,0,0,0
0.856,0.255364,0.046124,0.080585,-0.520147,0.003776,-0.035131,0.002,0.256808,0.046049,0.0,0.0,0.0,0.0,0.0,0,0,0
0.883,0.255364,0.033853,-0.065933,-0.490843,-0.0648,-0.067706,0.002,0.252789,0.032311,0.0,0.0,0.0,0.0,0.0,0,0,0
0.905,0.254693,0.030593,-0.065933,-0.080585,-0.100949,-0.389989,0.001992,0.250334,0.023438,0.0,0.0,0.0,0.0,0.0,0,0,0
0.925,0.25383,0.028963,-0.036631,0.065933,-0.092217,-0.463046,0.002008,0.24914,0.017019,0.0,0.0,0.0,0.0,0.0,0,0,0
0.949,0.252487,0.028004,-0.065933,-0.080585,-0.049152,-0.558235,0.001997,0.249496,0.011414,0.0,0.0,0.0,0.0,0.0,0,0,0
0.969,0.252775,0.02484,-0.007326,-0.212454,-0.011341,-0.518725,0.002,0.251683,0.008203,0.0,0.0,0.0,0.0,0.0,0,0,0
0.992,0.253542,0.019471,0.051283,-0.271063,0.08551,-0.408269,0.002,0.256889,0.006092,0.0,0.0,0.0,0.0,0.0,0,0,0
1.012,0.256802,0.014869,0.124542,-0.227106,0.185906,-0.286757,0.002,0.263842,0.005543,0.0,0.0,0.0,0.0,0.0,0,0,0
1.032,0.258336,0.011801,0.139194,-0.095238,0.333355,-0.202803,0.002,0.273306,0.005961,0.0,0.0,0.0,0.0,0.0,0,0,0
1.052,0.262075,0.011034,0.227106,-0.021978,0.508545,-0.146808,0.002,0.285384,0.007163,0.0,0.0,0.0,0.0,0.0,0,0,0
1.072,0.271375,0.013048,0.534798,0.095238,0.582074,-0.187205,0.002,0.300101,0.008955,0.0,0.0,0.0,0.0,0.0,0,0,0
1.1,0.291317,0.017458,0.915751,0.139194,0.659907,-0.214964,0.002,0.324515,0.01202,0.0,0.0,0.0,0.0,0.0,0,0,0
1.12,0.315382,0.020526,1.179487,0.153847,0.495689,-0.244635,0.002,0.345084,0.014425,0.0,0.0,0.0,0.0,0.0,0,0,0
1.147,0.354691,0.023594,1.56044,0.080585,0.401265,-0.225724,0.002,0.376665,0.017595,0.0,0.0,0.0,0.0,0.0,0,0,0
1.175,0.401574,0.024744,1.706959,0.021978,0.157661,-0.178421,0.001994,0.411146,0.020205,0.0,0.0,0.0,0.0,0.0,0,0,0
1.195,0.435322,0.02484,1.648352,-0.007326,-0.00098,-0.128785,0.002008,0.437297,0.021523,0.0,0.0,0.0,0.0,0.0,0,0,0
1.222,0.475397,0.024744,1.501831,-0.007326,-0.06843,-0.123011,0.002,0.473576,0.022276,0.0,0.0,0.0,0.0,0.0,0,0,0
1.242,0.502051,0.024936,1.223444,-0.007326,-0.048171,-0.148358,0.002,0.499319,0.021907,0.0,0.0,0.0,0.0,0.0,0,0,0
1.27,0.53321,0.02484,1.032967,-0.021978,-0.00254,-0.216916,0.002,0.532411,0.019963,0.0,0.0,0.0,0.0,0.0,0,0,0
1.297,0.556796,0.024361,0.76923,-0.036631,0.480439,-0.447347,0.002,0.561135,0.016203,0.0,0.0,0.0,0.0,0.0,0,0,0
1.317,0.573957,0.023402,0.930403,-0.065933,0.066298,-0.411631,0.002,0.578216,0.012258,0.0,0.0,0.0,0.0,0.0,0,0,0
1.341,0.588051,0.020526,0.593407,-0.168499,0.091121,-0.48051,0.002,0.593149,0.006272,0.0,0.0,0.0,0.0,0.0,0,0,0
1.361,0.597734,0.016307,0.446886,-0.227106,0.043945,-0.573638,0.001999,0.600759,6e-06,0.0,0.0,0.0,0.0,0.0,0,0,0
1.383,0.605213,0.008925,0.227106,-0.358974,-0.063711,-0.597681,0.002,0.602976,-0.008347,0.0,0.0,0.0,0.0,0.0,0,0,0
1.407,0.606938,-0.002005,0.036631,-0.520147,-0.173799,-0.432019,0.0055,0.598789,-0.016936,0.0,0.0,0.0,0.0,0.0,0,0,0
1.427,0.605213,-0.013222,-0.183149,-0.608059,-0.432973,-0.496188,0.002,0.585954,-0.028432,0.0,0.0,0.0,0.0,0.0,0,0,0
1.45,0.596967,-0.028658,-0.432234,-0.681318,-0.726989,-0.428241,0.002,0.564208,-0.041441,0.0,0.0,0.0,0.0,0.0,0,0,0
1.47,0.580956,-0.042944,-0.915751,-0.725275,-0.890243,-0.369962,0.002,0.538561,-0.053701,0.0,0.0,0.0,0.0,0.0,0,0,0
1.49,0.555645,-0.058475,-1.413919,-0.783882,-1.015692,-0.306144,0.002008,0.506394,-0.067048,0.0,0.0,0.0,0.0,0.0,0,0,0
1.51,0.515378,-0.075062,-2.102564,-0.842491,-0.791819,-0.243678,0.002,0.467889,-0.081474,0.0,0.0,0.0,0.0,0.0,0,0,0
1.53,0.466769,-0.091648,-2.64469,-0.842491,-0.830561,-0.241227,0.002,0.42336,-0.096966,0.0,0.0,0.0,0.0,0.0,0,0,0
1.558,0.386809,-0.114083,-3.23077,-0.827839,-0.625007,-0.254741,0.001994,0.353116,-0.11998,0.0,0.0,0.0,0.0,0.0,0,0,0
1.578,0.31356,-0.131053,-3.538462,-0.886446,-0.068882,-0.274496,0.002,0.296292,-0.137913,0.0,0.0,0.0,0.0,0.0,0,0,0
1.605,0.218452,-0.155405,-3.787546,-0.97436,-0.052614,-0.307047,0.001996,0.211638,-0.164158,0.0,0.0,0.0,0.0,0.0,0,0,0
1.625,0.143861,-0.173909,-3.465202,-0.989012,0.287714,-0.383946,0.002,0.146464,-0.184306,0.0,0.0,0.0,0.0,0.0,0,0,0
1.653,0.053355,-0.204781,-3.509157,-1.120878,0.005175,-0.331028,0.002,0.053665,-0.213324,0.0,0.0,0.0,0.0,0.0,0,0,0
1.675,-0.021332,-0.232393,-3.23077,-1.282051,-0.487757,-0.509617,0.002,-0.02344,-0.238026,0.0,0.0,0.0,0.0,0.0,0,0,0
1.695,-0.085185,-0.257992,-3.23077,-1.267399,-0.142715,-0.106596,0.002,-0.091668,-0.260549,0.0,0.0,0.0,0.0,0.0,0,0,0
1.723,-0.170322,-0.291548,-3.054945,-1.252747,-0.23795,-0.040036,0.002,-0.183179,-0.29209,0.0,0.0,0.0,0.0,0.0,0,0,0
1.743,-0.231491,-0.314079,-3.157509,-1.106228,-0.335008,-0.105642,0.002,-0.246823,-0.315199,0.0,0.0,0.0,0.0,0.0,0,0,0
1.77,-0.319983,-0.346101,-3.201466,-1.223444,-0.15895,-0.069617,0.002,-0.328583,-0.346775,0.0,0.0,0.0,0.0,0.0,0,0,0
1.792,-0.388151,-0.369782,-3.128204,-1.076923,0.266187,0.077323,0.004,-0.382837,-0.369276,0.0,0.0,0.0,0.0,0.0,0,0,0
1.812,-0.446731,-0.390396,-3.054945,-1.062271,0.265243,-0.159017,0.002,-0.436569,-0.393233,0.0,0.0,0.0,0.0,0.0,0,0,0
1.836,-0.510488,-0.416761,-2.527473,-1.13553,0.532647,0.332761,0.002,-0.486309,-0.41,0.0,0.0,0.0,0.0,0.0,0,0,0
1.856,-0.553057,-0.422226,-1.985348,0.124542,0.645449,0.373258,0.002,-0.52194,-0.41,0.0,0.0,0.0,0.0,0.0,0,0,0
1.879,-0.587476,-0.438429,-1.223444,-0.358974,0.622891,0.804495,0.002,-0.555569,-0.41,0.0,0.0,0.0,0.0,0.0,0,0,0
1.899,-0.60272,-0.438525,-0.622711,0.139194,0.468443,0.7335,0.001996,-0.577057,-0.41,0.0,0.0,0.0,0.0,0.0,0,0,0
1.919,-0.608089,-0.429609,-0.183149,0.520147,0.271029,0.420621,0.002,-0.592005,-0.41,0.0,0.0,0.0,0.0,0.0,0,0,0
1.939,-0.607034,-0.417816,0.124542,0.54945,0.085568,0.06823,0.002,-0.600589,-0.41,0.0,0.0,0.0,0.0,0.0,0,0,0
1.959,-0.604254,-0.40842,0.124542,0.373627,0.014444,-0.146258,0.002,-0.603087,-0.41,0.0,0.0,0.0,0.0,0.0,0,0,0
1.987,-0.600611,-0.41005,0.153847,0.051283,0.093897,-0.078233,0.002,-0.597324,-0.41,0.0,0.0,0.0,0.0,0.0,0,0,0
2.007,-0.59783,-0.410242,0.227106,-0.051283,0.237301,-0.034146,0.002,-0.587119,-0.41,0.0,0.0,0.0,0.0,0.0,0,0,0
2.034,-0.590927,-0.412543,0.256411,-0.153847,0.557839,0.054224,0.002,-0.56604,-0.41,0.0,0.0,0.0,0.0,0.0,0,0,0
2.062,-0.573478,-0.413118,0.783882,-0.021978,1.124934,0.043158,0.002,-0.53838,-0.41,0.0,0.0,0.0,0.0,0.0,0,0,0
2.082,-0.550851,-0.418966,1.252747,-0.241758,0.694927,0.276731,0.002,-0.515184,-0.41,0.0,0.0,0.0,0.0,0.0,0,0,0
2.109,-0.505406,-0.422034,1.824175,-0.007326,0.440278,0.293607,0.002,-0.480528,-0.41,0.0,0.0,0.0,0.0,0.0,0,0,0
2.129,-0.466098,-0.420117,2.0,0.10989,0.172355,0.227653,0.002,-0.454261,-0.41,0.0,0.0,0.0,0.0,0.0,0,0,0
2.151,-0.422666,-0.416474,1.956043,0.139194,-0.102377,0.119262,0.002,-0.425235,-0.41,0.0,0.0,0.0,0.0,0.0,0,0,0
2.175,-0.379235,-0.412831,1.721611,0.227106,-0.540038,0.294624,0.0055,-0.399397,-0.402285,0.0,0.0,0.0,0.0,0.0,0,0,0
2.195,-0.348459,-0.405544,1.457876,0.461538,-0.460184,1.104205,0.002,-0.370474,-0.372058,0.0,0.0,0.0,0.0,0.0,0,0,0
2.218,-0.323723,-0.383972,0.842491,1.120878,-0.365698,1.331826,0.002,-0.343822,-0.339488,0.0,0.0,0.0,0.0,0.0,0,0,0
2.238,-0.312026,-0.351279,0.490843,1.78022,-0.173183,1.086957,0.002,-0.323383,-0.310359,0.0,0.0,0.0,0.0,0.0,0,0,0
2.258,-0.30637,-0.306888,0.227106,2.322346,0.077436,0.55184,0.002,-0.3053,-0.28033,0.0,0.0,0.0,0.0,0.0,0,0,0
2.278,-0.301,-0.257129,0.315018,2.512821,0.243976,-0.009613,0.002,-0.289757,-0.249778,0.0,0.0,0.0,0.0,0.0,0,0,0
2.306,-0.292755,-0.198453,0.241758,1.765568,0.436007,-0.266752,0.002,-0.27268,-0.2076,0.0,0.0,0.0,0.0,0.0,0,0,0
2.326,-0.282976,-0.162308,0.505495,1.824175,0.380111,-0.53473,0.002,-0.263367,-0.177276,0.0,0.0,0.0,0.0,0.0,0,0,0
2.346,-0.269649,-0.129136,0.695971,1.56044,0.218613,-0.572141,0.002,-0.256556,-0.147617,0.0,0.0,0.0,0.0,0.0,0,0,0
2.373,-0.249707,-0.099318,0.681318,1.018314,-0.073095,-0.271169,0.002,-0.250932,-0.108453,0.0,0.0,0.0,0.0,0.0,0,0,0
2.393,-0.239544,-0.086087,0.564102,0.681318,-0.251496,0.242098,0.002,-0.249228,-0.081476,0.0,0.0,0.0,0.0,0.0,0,0,0
2.421,-0.229478,-0.051956,0.212454,1.575092,-0.41635,0.082837,0.002,-0.249541,-0.046842,0.0,0.0,0.0,0.0,0.0,0,0,0
2.444,-0.231587,-0.035657,-0.197802,0.783882,-0.397666,0.971656,0.002,-0.251632,-0.019736,0.0,0.0,0.0,0.0,0.0,0,0,0
2.464,-0.239161,-0.01514,-0.417582,1.106228,-0.273367,0.411042,0.002,-0.254268,0.001433,0.0,0.0,0.0,0.0,0.0,0,0,0
2.492,-0.25383,0.020238,-0.54945,1.384615,-0.060355,0.066276,0.002,-0.258468,0.027665,0.0,0.0,0.0,0.0,0.0,0,0,0
2.512,-0.263417,0.045837,-0.476191,1.091576,0.058156,-0.101314,0.002,-0.26147,0.044711,0.0,0.0,0.0,0.0,0.0,0,0,0
2.539,-0.271854,0.077284,-0.271063,1.443224,0.143962,-0.479639,0.002,-0.264865,0.065548,0.0,0.0,0.0,0.0,0.0,0,0,0
2.567,-0.275881,0.106622,-0.080585,0.886446,0.193047,-1.037492,0.0095,-0.266422,0.078996,0.0,0.0,0.0,0.0,0.0,0,0,0
2.587,-0.275018,0.117168,0.051283,0.373627,0.156389,-0.658326,0.002,-0.266835,0.095489,0.0,0.0,0.0,0.0,0.0,0,0,0
2.609,-0.271662,0.118319,0.139194,-0.080585,0.115916,-0.245941,0.002,-0.265401,0.107583,0.0,0.0,0.0,0.0,0.0,0,0,0
2.629,-0.268115,0.116305,0.183149,-0.095238,0.112101,0.106158,0.001994,-0.262643,0.11753,0.0,0.0,0.0,0.0,0.0,0,0,0
2.653,-0.263705,0.12177,0.197802,0.476191,0.129675,0.133041,0.002,-0.257544,0.128528,0.0,0.0,0.0,0.0,0.0,0,0,0
2.673,-0.260062,0.131454,0.168499,0.315018,0.18727,0.177852,0.002,-0.251621,0.137529,0.0,0.0,0.0,0.0,0.0,0,0,0
2.696,-0.254501,0.137973,0.212454,0.344322,0.244622,0.275192,0.002,-0.242873,0.147927,0.0,0.0,0.0,0.0,0.0,0,0,0
2.716,-0.247598,0.147273,0.358974,0.520147,0.285062,0.215798,0.002,-0.234017,0.156786,0.0,0.0,0.0,0.0,0.0,0,0,0
2.736,-0.238777,0.159353,0.432234,0.622711,0.295172,0.115668,0.002,-0.224005,0.165769,0.0,0.0,0.0,0.0,0.0,0,0,0
2.756,-0.22756,0.172584,0.593407,0.637363,0.285929,-0.00344,0.002,-0.212998,0.174944,0.0,0.0,0.0,0.0,0.0,0,0,0
2.776,-0.214329,0.181788,0.666666,0.417582,0.261221,0.043041,0.002,-0.201183,0.184338,0.0,0.0,0.0,0.0,0.0,0,0,0
2.804,-0.193141,0.197511,0.75458,0.710623,0.180047,-0.095878,0.002,-0.18398,0.197581,0.0,0.0,0.0,0.0,0.0,0,0,0
2.831,-0.170802,0.218988,0.813187,0.783882,0.335704,0.069702,0.002,-0.166153,0.211039,0.0,0.0,0.0,0.0,0.0,0,0,0
2.851,-0.156325,0.232698,0.681318,0.637363,0.067513,-0.447532,0.001999,-0.153092,0.220794,0.0,0.0,0.0,0.0,0.0,0,0,0
2.879,-0.138396,0.245353,0.666666,0.373627,0.056652,-0.384469,0.002,-0.135383,0.233839,0.0,0.0,0.0,0.0,0.0,0,0,0
2.899,-0.126316,0.250627,0.520147,0.212454,0.081592,-0.23224,0.002,-0.122907,0.242807,0.0,0.0,0.0,0.0,0.0,0,0,0
2.926,-0.111934,0.256475,0.505495,0.241758,0.121155,-0.093592,0.002,-0.10659,0.253994,0.0,0.0,0.0,0.0,0.0,0,0,0
2.948,-0.101867,0.261556,0.461538,0.271063,0.111551,-0.103143,0.004,-0.095481,0.261003,0.0,0.0,0.0,0.0,0.0,0,0,0
2.968,-0.092951,0.267596,0.446886,0.315018,0.193145,-0.081316,0.002,-0.084105,0.267323,0.0,0.0,0.0,0.0,0.0,0,0,0
2.992,-0.082021,0.276896,0.432234,0.402931,0.177564,-0.233205,0.002,-0.073001,0.272166,0.0,0.0,0.0,0.0,0.0,0,0,0
3.012,-0.072434,0.284566,0.476191,0.358974,0.153169,-0.400934,0.002,-0.06443,0.274519,0.0,0.0,0.0,0.0,0.0,0,0,0
3.035,-0.061408,0.290415,0.446886,0.197802,0.118474,-0.547006,0.002,-0.055386,0.274995,0.0,0.0,0.0,0.0,0.0,0,0,0
3.055,-0.053546,0.290798,0.373627,-0.021978,0.094508,-0.591272,0.002,-0.048532,0.273329,0.0,0.0,0.0,0.0,0.0,0,0,0
3.075,-0.046643,0.287347,0.300365,-0.212454,0.080186,-0.589532,0.002,-0.042409,0.269695,0.0,0.0,0.0,0.0,0.0,0,0,0
3.095,-0.040795,0.281594,0.271063,-0.32967,0.073801,-0.568334,0.002,-0.036958,0.264085,0.0,0.0,0.0,0.0,0.0,0,0,0
3.115,-0.036385,0.274308,0.227106,-0.417582,0.079594,-0.587135,0.002,-0.032114,0.256543,0.0,0.0,0.0,0.0,0.0,0,0,0
3.143,-0.031783,0.26194,0.124542,-0.520147,0.114609,-0.613702,0.002,-0.026313,0.243208,0.0,0.0,0.0,0.0,0.0,0,0,0
3.163,-0.02929,0.251777,0.139194,-0.564102,0.131803,-0.665591,0.002,-0.022621,0.23157,0.0,0.0,0.0,0.0,0.0,0,0,0
3.19,-0.026797,0.234903,0.095238,-0.681318,0.179306,-0.687334,0.002,-0.018122,0.213348,0.0,0.0,0.0,0.0,0.0,0,0,0
3.218,-0.024017,0.212947,0.095238,-0.857143,0.24946,-1.217421,0.002,-0.014141,0.193211,0.0,0.0,0.0,0.0,0.0,0,0,0
3.238,-0.02162,0.194348,0.153847,-0.959707,0.206015,-0.527148,0.002,-0.011486,0.177837,0.0,0.0,0.0,0.0,0.0,0,0,0
3.265,-0.017401,0.167311,0.168499,-1.003662,0.179634,-0.341037,0.002,-0.008066,0.156415,0.0,0.0,0.0,0.0,0.0,0,0,0
3.285,-0.013662,0.147465,0.183149,-0.989012,0.156665,-0.229453,0.002,-0.005695,0.141123,0.0,0.0,0.0,0.0,0.0,0,0,0
3.313,-0.008293,0.1234,0.153847,-0.842491,0.107488,-0.130153,0.002,-0.00253,0.121252,0.0,0.0,0.0,0.0,0.0,0,0,0
3.336,-0.004267,0.107101,0.153847,-0.608059,0.070234,0.035659,0.0055,-0.000263,0.10812,0.0,0.0,0.0,0.0,0.0,0,0,0
3.356,-0.001486,0.096938,0.080585,-0.461538,0.079496,-0.170226,0.002,0.002399,0.094616,0.0,0.0,0.0,0.0,0.0,0,0,0
3.379,4.8e-05,0.089172,0.065933,-0.271063,0.100598,-0.260988,0.002,0.004979,0.084056,0.0,0.0,0.0,0.0,0.0,0,0,0
3.399,0.001007,0.084187,0.036631,-0.212454,0.133545,-0.314058,0.002,0.007328,0.076906,0.0,0.0,0.0,0.0,0.0,0,0,0
3.421,0.00139,0.080544,0.007326,-0.168499,0.18608,-0.327825,0.002,0.010071,0.071622,0.0,0.0,0.0,0.0,0.0,0,0,0
3.441,0.001869,0.078434,0.007326,-0.124542,0.223806,-0.332349,0.002,0.01264,0.069522,0.0,0.0,0.0,0.0,0.0,0,0,0
3.465,0.003212,0.0769,0.051283,-0.051283,0.257998,-0.245115,0.002,0.015875,0.070261,0.0,0.0,0.0,0.0,0.0,0,0,0
3.492,0.006759,0.07738,0.153847,0.036631,0.267931,-0.088664,0.002,0.020068,0.075493,0.0,0.0,0.0,0.0,0.0,0,0,0
3.512,0.011265,0.080256,0.227106,0.153847,0.233384,0.008795,0.002,0.023479,0.082128,0.0,0.0,0.0,0.0,0.0,0,0,0
3.536,0.018264,0.087063,0.285715,0.344322,0.185778,0.108673,0.002,0.027978,0.092718,0.0,0.0,0.0,0.0,0.0,0,0,0
3.556,0.025071,0.097418,0.344322,0.564102,0.143567,0.141025,0.002,0.032308,0.103843,0.0,0.0,0.0,0.0,0.0,0,0,0
3.576,0.031687,0.109306,0.32967,0.622711,0.097094,0.154191,0.002,0.037176,0.116606,0.0,0.0,0.0,0.0,0.0,0,0,0
3.596,0.037439,0.125509,0.256411,0.871796,0.109195,0.054412,0.002,0.042654,0.130676,0.0,0.0,0.0,0.0,0.0,0,0,0
3.616,0.043192,0.140754,0.271063,0.725275,0.096794,0.074674,0.002005,0.048807,0.145686,0.0,0.0,0.0,0.0,0.0,0,0,0
3.643,0.049328,0.162133,0.241758,0.798534,0.186964,0.052583,0.002,0.058473,0.167137,0.0,0.0,0.0,0.0,0.0,0,0,0
3.663,0.054122,0.179966,0.241758,0.739927,0.268652,0.042893,0.002,0.066433,0.182784,0.0,0.0,0.0,0.0,0.0,0,0,0
3.691,0.06275,0.201059,0.358974,1.106228,0.337357,-0.091304,0.002,0.078697,0.203534,0.0,0.0,0.0,0.0,0.0,0,0,0
3.718,0.075502,0.228575,0.476191,1.047619,0.219625,-0.606768,0.0095,0.088569,0.217545,0.0,0.0,0.0,0.0,0.0,0,0,0
3.738,0.087582,0.247175,0.637363,0.901098,0.300187,-0.528874,0.002,0.103381,0.234585,0.0,0.0,0.0,0.0,0.0,0,0,0
3.766,0.107524,0.266925,0.739927,0.564102,0.217719,-0.642838,0.002,0.119465,0.248305,0.0,0.0,0.0,0.0,0.0,0,0,0
3.786,0.122768,0.274595,0.75458,0.271063,0.162161,-0.623816,0.002,0.131814,0.255811,0.0,0.0,0.0,0.0,0.0,0,0,0
3.813,0.143573,0.275937,0.75458,-0.036631,0.114616,-0.426751,0.002,0.149417,0.262341,0.0,0.0,0.0,0.0,0.0,0,0,0
3.833,0.157475,0.273349,0.681318,-0.124542,0.093149,-0.32031,0.002,0.162459,0.264172,0.0,0.0,0.0,0.0,0.0,0,0,0
3.856,0.172336,0.270856,0.564102,-0.095238,0.074134,-0.312881,0.002,0.17712,0.263222,0.0,0.0,0.0,0.0,0.0,0,0,0
3.879,0.1848,0.269418,0.564102,-0.051283,0.151883,-0.440222,0.002,0.192127,0.258856,0.0,0.0,0.0,0.0,0.0,0,0,0
3.899,0.19573,0.268555,0.490843,-0.051283,0.190568,-0.628907,0.002,0.204411,0.252528,0.0,0.0,0.0,0.0,0.0,0,0,0
3.923,0.207234,0.264529,0.505495,-0.271063,0.212906,-0.787025,0.002,0.217978,0.24223,0.0,0.0,0.0,0.0,0.0,0,0,0
3.943,0.217109,0.25705,0.476191,-0.476191,0.236674,-0.846152,0.002001,0.228567,0.231263,0.0,0.0,0.0,0.0,0.0,0,0,0
3.963,0.227943,0.245257,0.520147,-0.681318,0.195088,-0.893523,0.002,0.238086,0.218529,0.0,0.0,0.0,0.0,0.0,0,0,0
3.983,0.237818,0.227904,0.505495,-0.945055,0.166781,-0.748339,0.002,0.246386,0.204311,0.0,0.0,0.0,0.0,0.0,0,0,0
4.003,0.247214,0.207099,0.476191,-1.076923,0.120715,-0.57924,0.002,0.253345,0.188917,0.0,0.0,0.0,0.0,0.0,0,0,0
4.03,0.258911,0.176131,0.402931,-1.150183,0.007166,-0.306651,0.002,0.260583,0.166428,0.0,0.0,0.0,0.0,0.0,0,0,0
4.05,0.26428,0.153697,0.197802,-1.13553,0.001409,-0.17164,0.002,0.264111,0.149556,0.0,0.0,0.0,0.0,0.0,0,0,0
